STOP_FRISK_ID,STOP_FRISK_TIME,MONTH2,DAY2,SUSPECTED_CRIME_DESCRIPTION,STOP_DURATION_MINUTES,SUSPECT_ARRESTED_FLAG,FRISKED_FLAG,PHYSICAL_FORCE_WEAPON_IMPACT_FLAG,SUSPECT_REPORTED_AGE,SUSPECT_SEX,SUSPECT_RACE_DESCRIPTION,STOP_LOCATION_BORO_NAME
10126,16:10:00,May,Wednesday,CRIMINAL TRESPASS,10,Y,N,(null),16,MALE,WHITE HISPANIC,QUEENS
10127,20:05:00,June,Sunday,CRIMINAL MISCHIEF,15,N,N,(null),21,MALE,(null),QUEENS
10128,20:05:00,June,Sunday,CRIMINAL MISCHIEF,15,N,N,(null),23,MALE,(null),QUEENS
10129,20:05:00,June,Sunday,CRIMINAL MISCHIEF,15,N,N,(null),19,MALE,(null),QUEENS
10130,20:05:00,June,Sunday,CRIMINAL MISCHIEF,15,N,N,(null),20,MALE,(null),QUEENS
10131,17:04:00,July,Monday,BURGLARY,10,N,Y,(null),25,MALE,WHITE HISPANIC,QUEENS
10132,16:58:00,July,Tuesday,GRAND LARCENY,2,N,N,(null),14,MALE,BLACK HISPANIC,QUEENS
10133,8:02:00,July,Saturday,CPW,2,N,Y,(null),53,MALE,WHITE HISPANIC,QUEENS
10134,20:20:00,July,Wednesday,OTHER,30,N,N,(null),25,MALE,WHITE HISPANIC,QUEENS
10135,4:10:00,August,Wednesday,ROBBERY,5,N,Y,(null),21,(null),BLACK,QUEENS
10136,0:30:00,August,Saturday,ROBBERY,2,N,N,(null),29,MALE,WHITE HISPANIC,QUEENS
10137,0:35:00,August,Saturday,ROBBERY,9,N,N,(null),34,MALE,WHITE HISPANIC,QUEENS
10138,0:24:00,August,Thursday,CPW,60,N,Y,(null),25,MALE,WHITE HISPANIC,QUEENS
10139,0:24:00,August,Thursday,CPW,60,N,Y,(null),24,MALE,BLACK,QUEENS
10140,0:24:00,August,Thursday,CPW,60,Y,Y,(null),25,MALE,BLACK,QUEENS
10141,0:24:00,August,Thursday,CPW,60,N,Y,(null),28,MALE,BLACK,QUEENS
10142,0:24:00,August,Thursday,CPW,60,Y,Y,(null),21,MALE,BLACK,QUEENS
10143,0:24:00,August,Thursday,CPW,60,N,Y,(null),23,MALE,WHITE HISPANIC,QUEENS
10144,0:24:00,August,Thursday,CPW,60,N,Y,(null),21,MALE,BLACK HISPANIC,QUEENS
10145,3:15:00,August,Friday,GRAND LARCENY,15,N,Y,(null),21,MALE,BLACK,QUEENS
10146,16:23:00,August,Sunday,PETIT LARCENY,12,N,Y,(null),29,MALE,BLACK,QUEENS
10147,9:22:00,August,Monday,GRAND LARCENY,5,N,N,(null),21,MALE,WHITE HISPANIC,QUEENS
10148,18:40:00,August,Monday,ROBBERY,15,Y,N,(null),21,MALE,BLACK,QUEENS
10149,18:40:00,August,Monday,ROBBERY,15,Y,N,(null),21,MALE,WHITE HISPANIC,QUEENS
10150,18:40:00,August,Monday,ROBBERY,15,Y,N,(null),22,MALE,BLACK,QUEENS
10151,19:10:00,August,Sunday,ROBBERY,20,N,N,(null),20,MALE,BLACK,QUEENS
10152,0:12:00,August,Friday,ASSAULT,7,N,Y,(null),19,MALE,ASIAN/PAC.ISL,QUEENS
10153,0:12:00,August,Friday,ASSAULT,7,N,Y,(null),17,MALE,ASIAN/PAC.ISL,QUEENS
10154,0:12:00,August,Friday,ASSAULT,7,N,Y,(null),19,MALE,ASIAN/PAC.ISL,QUEENS
10155,0:12:00,August,Friday,ASSAULT,7,N,Y,(null),17,MALE,ASIAN/PAC.ISL,QUEENS
10156,12:30:00,July,Saturday,CRIMINAL SALE OF CONTROLLED SUBSTANCE,30,Y,Y,(null),23,FEMALE,WHITE,QUEENS
10157,18:05:00,September,Saturday,GRAND LARCENY AUTO,20,N,N,(null),13,MALE,BLACK HISPANIC,QUEENS
10158,15:30:00,September,Sunday,GRAND LARCENY,10,N,N,(null),20,MALE,WHITE HISPANIC,QUEENS
10159,20:50:00,September,Wednesday,PETIT LARCENY,5,N,N,(null),22,MALE,ASIAN/PAC.ISL,QUEENS
10160,21:15:00,September,Thursday,GRAND LARCENY,10,N,N,(null),13,MALE,BLACK,QUEENS
10161,21:15:00,September,Thursday,GRAND LARCENY,10,N,N,(null),15,MALE,BLACK,QUEENS
10162,21:15:00,September,Thursday,GRAND LARCENY,10,N,N,(null),14,MALE,BLACK,QUEENS
10163,20:42:00,September,Tuesday,CPW,1,Y,Y,(null),35,MALE,WHITE HISPANIC,QUEENS
10164,10:59:00,October,Monday,ROBBERY,31,N,Y,(null),16,MALE,BLACK,QUEENS
10165,10:59:00,October,Monday,ROBBERY,31,N,Y,(null),18,MALE,(null),QUEENS
10166,10:59:00,October,Monday,ROBBERY,31,N,N,(null),15,FEMALE,WHITE HISPANIC,QUEENS
10167,10:59:00,October,Monday,ROBBERY,31,N,N,(null),16,FEMALE,WHITE HISPANIC,QUEENS
10168,15:05:00,October,Wednesday,PETIT LARCENY,10,N,Y,(null),48,MALE,BLACK,QUEENS
10169,21:35:00,September,Saturday,CRIMINAL MISCHIEF,10,N,Y,(null),20,MALE,WHITE HISPANIC,QUEENS
10170,21:35:00,September,Saturday,CRIMINAL MISCHIEF,10,N,Y,(null),20,MALE,WHITE HISPANIC,QUEENS
10171,21:35:00,September,Saturday,CRIMINAL MISCHIEF,10,N,Y,(null),20,MALE,WHITE,QUEENS
10172,21:35:00,September,Saturday,CRIMINAL MISCHIEF,10,N,Y,(null),20,MALE,WHITE,QUEENS
10173,14:42:00,October,Wednesday,CPW,20,N,Y,(null),24,MALE,WHITE HISPANIC,QUEENS
10174,14:42:00,October,Wednesday,CPW,20,N,Y,(null),25,MALE,WHITE HISPANIC,QUEENS
10175,14:42:00,October,Wednesday,CPW,20,N,Y,(null),25,MALE,WHITE HISPANIC,QUEENS
10176,14:42:00,October,Wednesday,CPW,20,N,Y,(null),26,MALE,WHITE HISPANIC,QUEENS
10177,18:45:00,October,Monday,UNAUTHORIZED USE OF A VEHICLE,8,N,N,(null),27,MALE,(null),QUEENS
10178,5:02:00,October,Friday,GRAND LARCENY AUTO,2,N,N,(null),25,MALE,BLACK,QUEENS
10179,19:34:00,September,Monday,CRIMINAL POSSESSION OF MARIHUANA,18,Y,N,(null),16,MALE,WHITE,QUEENS
10180,19:34:00,September,Monday,CRIMINAL POSSESSION OF MARIHUANA,18,N,N,(null),16,MALE,WHITE,QUEENS
10181,19:34:00,September,Monday,CRIMINAL POSSESSION OF MARIHUANA,18,N,N,(null),17,FEMALE,WHITE HISPANIC,QUEENS
10182,15:39:00,October,Thursday,ROBBERY,5,N,N,(null),18,MALE,(null),QUEENS
10183,15:39:00,October,Thursday,ROBBERY,5,N,N,(null),16,MALE,WHITE HISPANIC,QUEENS
10184,15:39:00,October,Thursday,ROBBERY,5,N,N,(null),16,MALE,WHITE HISPANIC,QUEENS
10185,11:32:00,October,Thursday,GRAND LARCENY,10,N,N,(null),17,MALE,BLACK,QUEENS
10186,11:32:00,October,Thursday,GRAND LARCENY,10,N,N,(null),15,MALE,BLACK,QUEENS
10187,9:26:00,October,Wednesday,CPW,4,N,Y,(null),53,(null),WHITE HISPANIC,QUEENS
10188,0:50:00,October,Thursday,CRIMINAL TRESPASS,5,N,Y,(null),29,MALE,ASIAN/PAC.ISL,QUEENS
10189,20:25:00,October,Wednesday,BURGLARY,5,N,Y,(null),33,MALE,ASIAN/PAC.ISL,QUEENS
10190,20:35:00,October,Wednesday,BURGLARY,5,N,Y,(null),16,MALE,WHITE HISPANIC,QUEENS
10191,22:30:00,October,Friday,CPW,5,N,Y,(null),33,MALE,WHITE HISPANIC,QUEENS
10192,20:20:00,November,Tuesday,ROBBERY,10,N,N,(null),15,MALE,BLACK HISPANIC,QUEENS
10193,20:20:00,November,Tuesday,ROBBERY,10,N,Y,(null),18,MALE,(null),QUEENS
10194,20:20:00,November,Tuesday,ROBBERY,10,N,Y,(null),16,MALE,(null),QUEENS
10195,15:40:00,December,Sunday,ASSAULT,20,N,Y,(null),28,MALE,BLACK HISPANIC,QUEENS
10196,12:40:00,January,Friday,CRIMINAL TRESPASS,5,Y,N,(null),18,FEMALE,WHITE,QUEENS
10197,12:40:00,January,Friday,CRIMINAL TRESPASS,5,Y,N,(null),17,FEMALE,WHITE,QUEENS
10198,12:35:00,January,Monday,CRIMINAL TRESPASS,10,N,N,(null),19,MALE,WHITE HISPANIC,QUEENS
10199,12:40:00,January,Friday,CRIMINAL TRESPASS,5,Y,N,(null),19,FEMALE,WHITE HISPANIC,QUEENS
10200,12:35:00,January,Friday,CRIMINAL TRESPASS,10,Y,N,(null),(null),MALE,WHITE,QUEENS
10201,12:35:00,January,Friday,CRIMINAL TRESPASS,10,Y,N,(null),16,MALE,ASIAN/PAC.ISL,QUEENS
10202,22:15:00,January,Wednesday,CPW,5,N,Y,(null),30,MALE,BLACK,QUEENS
10203,22:40:00,January,Friday,CPW,15,Y,N,(null),38,MALE,WHITE HISPANIC,QUEENS
10204,20:14:00,January,Sunday,CPW,5,N,Y,(null),20,MALE,BLACK,QUEENS
10205,23:20:00,January,Monday,ROBBERY,2,N,N,(null),28,MALE,BLACK HISPANIC,QUEENS
10206,1:55:00,February,Monday,ROBBERY,7,Y,N,(null),21,MALE,WHITE HISPANIC,QUEENS
10207,3:37:00,February,Tuesday,ROBBERY,5,N,Y,(null),22,MALE,WHITE HISPANIC,QUEENS
10208,1:20:00,February,Wednesday,CRIMINAL TRESPASS,23,Y,N,(null),18,MALE,WHITE HISPANIC,QUEENS
10209,1:20:00,February,Wednesday,CRIMINAL TRESPASS,23,Y,N,(null),17,MALE,WHITE HISPANIC,QUEENS
10210,1:20:00,February,Wednesday,CRIMINAL TRESPASS,23,Y,N,(null),14,MALE,WHITE HISPANIC,QUEENS
10211,18:27:00,February,Saturday,CPW,3,N,Y,(null),26,MALE,WHITE HISPANIC,QUEENS
10212,18:27:00,February,Saturday,CPW,3,N,Y,(null),26,MALE,WHITE HISPANIC,QUEENS
10213,13:00:00,February,Tuesday,ROBBERY,9,N,Y,(null),16,MALE,BLACK,QUEENS
10214,13:00:00,February,Tuesday,ROBBERY,9,N,Y,(null),17,FEMALE,BLACK,QUEENS
10215,12:35:00,March,Monday,CRIMINAL TRESPASS,5,Y,Y,(null),18,MALE,WHITE HISPANIC,QUEENS
10216,12:35:00,March,Monday,CRIMINAL TRESPASS,5,Y,Y,(null),18,MALE,WHITE HISPANIC,QUEENS
10217,12:35:00,March,Monday,CRIMINAL TRESPASS,5,Y,Y,(null),17,MALE,WHITE HISPANIC,QUEENS
10218,11:04:00,March,Monday,ASSAULT,6,Y,Y,(null),31,MALE,WHITE HISPANIC,QUEENS
10219,16:45:00,March,Monday,CRIMINAL TRESPASS,10,Y,Y,(null),17,MALE,ASIAN/PAC.ISL,QUEENS
10220,14:00:00,March,Tuesday,CRIMINAL TRESPASS,10,Y,Y,(null),17,MALE,BLACK HISPANIC,QUEENS
10221,23:23:00,March,Thursday,ROBBERY,10,N,Y,(null),22,MALE,WHITE HISPANIC,QUEENS
10222,23:23:00,March,Thursday,ROBBERY,10,N,Y,(null),18,MALE,WHITE HISPANIC,QUEENS
10223,23:23:00,March,Thursday,ROBBERY,10,N,Y,(null),26,MALE,WHITE HISPANIC,QUEENS
10224,23:23:00,March,Thursday,ROBBERY,10,N,Y,(null),24,MALE,WHITE HISPANIC,QUEENS
10225,23:23:00,March,Thursday,ROBBERY,10,N,Y,(null),17,FEMALE,WHITE HISPANIC,QUEENS
10226,2:50:00,March,Sunday,THEFT OF SERVICES,30,N,Y,(null),34,MALE,WHITE HISPANIC,QUEENS
10227,22:00:00,February,Friday,CRIMINAL TRESPASS,4,Y,Y,(null),21,MALE,WHITE HISPANIC,QUEENS
10228,18:10:00,March,Wednesday,ROBBERY,10,Y,N,(null),29,MALE,WHITE HISPANIC,QUEENS
10229,18:10:00,March,Wednesday,ROBBERY,10,Y,N,(null),25,MALE,WHITE HISPANIC,QUEENS
10230,18:10:00,March,Wednesday,ROBBERY,10,Y,N,(null),24,MALE,WHITE HISPANIC,QUEENS
10231,5:55:00,April,Tuesday,ROBBERY,5,N,Y,(null),21,MALE,WHITE HISPANIC,208169
10232,1:40:00,March,Wednesday,ROBBERY,20,Y,Y,(null),22,MALE,WHITE HISPANIC,QUEENS
10233,3:25:00,April,Wednesday,ASSAULT,7,N,Y,(null),27,MALE,WHITE HISPANIC,QUEENS
10234,3:25:00,April,Wednesday,ASSAULT,7,N,Y,(null),37,MALE,WHITE HISPANIC,QUEENS
10235,1:20:00,March,Thursday,ROBBERY,18,Y,Y,(null),21,MALE,BLACK,QUEENS
10236,17:33:00,April,Sunday,OTHER,15,Y,Y,(null),29,MALE,BLACK,QUEENS
10237,10:13:00,April,Thursday,ROBBERY,3,N,N,(null),(null),MALE,BLACK HISPANIC,QUEENS
10238,13:14:00,April,Friday,OTHER,5,Y,N,(null),36,MALE,WHITE HISPANIC,QUEENS
10239,17:58:00,April,Saturday,OTHER,5,Y,Y,(null),21,MALE,WHITE HISPANIC,QUEENS
10240,14:53:00,April,Friday,CRIMINAL MISCHIEF,5,N,N,(null),14,MALE,BLACK,QUEENS
10241,18:50:00,April,Tuesday,OTHER,3,N,N,(null),25,MALE,BLACK HISPANIC,QUEENS
10242,21:00:00,April,Wednesday,GRAND LARCENY,10,Y,N,(null),24,FEMALE,BLACK,QUEENS
10243,10:15:00,April,Friday,ROBBERY,15,Y,Y,(null),42,MALE,WHITE HISPANIC,QUEENS
10244,19:20:00,May,Wednesday,GRAND LARCENY,5,Y,N,(null),20,MALE,BLACK,QUEENS
10245,0:12:00,March,Tuesday,ROBBERY,7,N,Y,(null),30,MALE,BLACK HISPANIC,QUEENS
10246,0:12:00,March,Tuesday,ROBBERY,7,N,Y,(null),30,MALE,WHITE HISPANIC,QUEENS
10247,0:12:00,March,Tuesday,ROBBERY,7,N,Y,(null),30,MALE,BLACK HISPANIC,QUEENS
10248,0:12:00,March,Tuesday,ROBBERY,7,N,Y,(null),30,MALE,BLACK HISPANIC,QUEENS
10249,0:24:00,March,Tuesday,ROBBERY,10,N,Y,(null),35,MALE,BLACK HISPANIC,QUEENS
10250,20:19:00,March,Monday,CRIMINAL POSSESSION OF MARIHUANA,25,N,N,(null),21,MALE,WHITE HISPANIC,QUEENS
10251,20:19:00,March,Monday,CRIMINAL POSSESSION OF MARIHUANA,25,N,N,(null),19,MALE,WHITE HISPANIC,QUEENS
10252,20:19:00,March,Monday,CRIMINAL POSSESSION OF MARIHUANA,25,N,N,(null),22,MALE,WHITE HISPANIC,QUEENS
10253,13:40:00,May,Wednesday,CPW,5,N,N,(null),(null),MALE,WHITE,QUEENS
10254,10:30:00,May,Friday,CPW,5,N,Y,(null),41,MALE,ASIAN/PAC.ISL,QUEENS
10255,2:09:00,May,Friday,ROBBERY,2,Y,N,(null),17,FEMALE,BLACK,QUEENS
10256,17:20:00,May,Thursday,OTHER,10,Y,Y,(null),21,MALE,BLACK HISPANIC,QUEENS
10257,14:00:00,June,Friday,CRIMINAL TRESPASS,3,N,N,(null),(null),MALE,BLACK,QUEENS
10258,3:14:00,June,Saturday,CPW,10,N,Y,(null),28,MALE,WHITE HISPANIC,QUEENS
10259,23:25:00,June,Sunday,ASSAULT,5,N,Y,(null),28,MALE,WHITE HISPANIC,QUEENS
10260,10:14:00,June,Monday,OTHER,10,N,N,(null),48,MALE,WHITE HISPANIC,QUEENS
10261,0:30:00,June,Tuesday,ROBBERY,15,N,Y,(null),21,MALE,BLACK,QUEENS
10262,20:37:00,June,Wednesday,ROBBERY,5,Y,Y,(null),20,MALE,WHITE HISPANIC,QUEENS
10263,20:37:00,June,Wednesday,ROBBERY,5,Y,Y,(null),22,MALE,BLACK HISPANIC,QUEENS
10264,20:37:00,June,Wednesday,ROBBERY,5,Y,Y,(null),20,MALE,ASIAN/PAC.ISL,QUEENS
10265,9:07:00,June,Monday,MENACING,5,N,Y,(null),50,MALE,BLACK,QUEENS
10266,1:39:00,June,Thursday,ROBBERY,2,Y,Y,(null),29,MALE,BLACK,QUEENS
10267,4:10:00,June,Saturday,ROBBERY,5,N,N,(null),19,MALE,(null),QUEENS
10268,4:10:00,June,Saturday,ROBBERY,5,N,N,(null),20,MALE,(null),QUEENS
10269,20:22:00,June,Tuesday,ASSAULT,3,N,Y,(null),17,MALE,WHITE HISPANIC,QUEENS
10270,20:22:00,June,Tuesday,ASSAULT,3,N,Y,(null),17,MALE,BLACK,QUEENS
10271,19:24:00,July,Wednesday,CPW,8,N,N,(null),(null),MALE,BLACK,QUEENS
10272,10:57:00,July,Monday,GRAND LARCENY AUTO,28,Y,N,(null),17,MALE,WHITE HISPANIC,QUEENS
10273,10:57:00,July,Monday,GRAND LARCENY AUTO,28,Y,N,(null),16,MALE,BLACK,QUEENS
10274,15:30:00,July,Thursday,ROBBERY,110,Y,Y,(null),33,MALE,WHITE HISPANIC,QUEENS
10275,16:45:00,July,Sunday,OTHER,30,N,Y,(null),42,MALE,WHITE HISPANIC,QUEENS
10276,17:00:00,July,Monday,CRIMINAL POSSESSION OF MARIHUANA,2,N,N,(null),23,MALE,BLACK,QUEENS
10277,15:25:00,July,Tuesday,CPW,10,N,Y,(null),66,MALE,WHITE HISPANIC,QUEENS
10278,0:44:00,July,Thursday,ROBBERY,10,Y,Y,(null),15,MALE,BLACK HISPANIC,QUEENS
10279,11:30:00,July,Thursday,CRIMINAL TRESPASS,5,Y,N,(null),35,MALE,WHITE HISPANIC,QUEENS
10280,11:30:00,July,Thursday,CRIMINAL TRESPASS,10,Y,N,(null),29,MALE,WHITE HISPANIC,QUEENS
10281,11:18:00,July,Saturday,GRAND LARCENY,5,N,N,(null),18,MALE,BLACK HISPANIC,QUEENS
10282,20:10:00,August,Thursday,CPW,15,Y,N,(null),22,MALE,BLACK HISPANIC,QUEENS
10283,19:25:00,August,Friday,ROBBERY,1,N,Y,(null),16,MALE,WHITE HISPANIC,QUEENS
10284,19:25:00,August,Friday,ROBBERY,10,N,Y,(null),21,MALE,BLACK,QUEENS
10285,11:40:00,August,Sunday,MENACING,10,N,Y,(null),38,MALE,WHITE HISPANIC,QUEENS
10286,14:23:00,August,Friday,CPW,60,Y,Y,(null),36,FEMALE,WHITE HISPANIC,QUEENS
10287,4:25:00,August,Saturday,ASSAULT,15,N,N,(null),34,MALE,WHITE HISPANIC,QUEENS
10288,6:20:00,August,Saturday,ASSAULT,24,N,N,(null),21,FEMALE,BLACK HISPANIC,QUEENS
10289,15:47:00,September,Saturday,ASSAULT,5,N,Y,(null),35,MALE,WHITE HISPANIC,QUEENS
10290,20:51:00,August,Thursday,GRAND LARCENY,10,N,N,(null),30,MALE,WHITE HISPANIC,QUEENS
10291,17:30:00,August,Saturday,ROBBERY,1,N,Y,(null),17,FEMALE,BLACK,QUEENS
10292,17:30:00,August,Saturday,ROBBERY,1,N,Y,(null),40,MALE,WHITE HISPANIC,QUEENS
10293,21:03:00,August,Thursday,MENACING,3,N,N,(null),(null),MALE,WHITE HISPANIC,QUEENS
10294,18:30:00,September,Friday,ROBBERY,7,Y,Y,(null),23,MALE,WHITE HISPANIC,QUEENS
10295,13:08:00,September,Monday,ASSAULT,7,N,N,(null),37,MALE,WHITE HISPANIC,QUEENS
10296,19:54:00,September,Friday,MENACING,6,Y,Y,(null),21,MALE,BLACK HISPANIC,QUEENS
10297,14:35:00,September,Wednesday,CRIMINAL TRESPASS,2,Y,N,(null),23,MALE,WHITE HISPANIC,QUEENS
10298,4:50:00,October,Sunday,ASSAULT,30,Y,Y,(null),29,MALE,WHITE HISPANIC,QUEENS
10299,4:50:00,October,Sunday,ASSAULT,30,Y,Y,(null),26,MALE,WHITE HISPANIC,QUEENS
10300,11:27:00,October,Thursday,ROBBERY,9,Y,Y,(null),15,MALE,BLACK,QUEENS
10301,11:27:00,October,Thursday,ROBBERY,9,Y,Y,(null),15,MALE,BLACK,QUEENS
10302,11:05:00,October,Tuesday,ASSAULT,3,Y,Y,(null),33,MALE,ASIAN/PAC.ISL,QUEENS
10303,20:30:00,August,Thursday,CPW,4,Y,Y,(null),34,MALE,BLACK,QUEENS
10304,20:30:00,August,Thursday,CPW,4,Y,Y,(null),33,MALE,BLACK,QUEENS
10305,0:10:00,August,Friday,CRIMINAL SALE OF CONTROLLED SUBSTANCE,1,Y,N,(null),32,MALE,WHITE HISPANIC,QUEENS
10306,0:05:00,August,Friday,CRIMINAL POSSESSION OF CONTROLLED SUBSTANCE,1,Y,N,(null),43,MALE,WHITE HISPANIC,QUEENS
10307,10:20:00,November,Thursday,GRAND LARCENY AUTO,40,N,N,(null),19,FEMALE,BLACK,QUEENS
10308,10:20:00,November,Thursday,GRAND LARCENY AUTO,40,N,N,(null),22,MALE,BLACK,QUEENS
10309,16:20:00,November,Saturday,ASSAULT,10,Y,Y,(null),17,MALE,WHITE HISPANIC,QUEENS
10310,2:55:00,November,Monday,ROBBERY,14,Y,Y,(null),33,MALE,BLACK,QUEENS
10311,13:50:00,November,Wednesday,ROBBERY,10,Y,Y,(null),46,MALE,WHITE HISPANIC,QUEENS
10312,3:45:00,November,Friday,CRIMINAL TRESPASS,23,Y,N,(null),28,MALE,WHITE HISPANIC,QUEENS
10313,11:10:00,November,Saturday,OTHER,5,Y,Y,(null),44,MALE,WHITE HISPANIC,QUEENS
10314,21:18:00,November,Wednesday,ROBBERY,5,Y,Y,(null),19,MALE,WHITE HISPANIC,QUEENS
10315,21:18:00,October,Sunday,ROBBERY,5,Y,Y,(null),20,MALE,WHITE HISPANIC,QUEENS
10316,0:55:00,November,Saturday,ASSAULT,15,N,Y,(null),19,MALE,WHITE HISPANIC,QUEENS
10317,21:05:00,October,Friday,ASSAULT,5,N,Y,(null),27,MALE,ASIAN/PAC.ISL,QUEENS
10318,18:30:00,November,Saturday,OTHER,5,Y,Y,(null),35,MALE,WHITE HISPANIC,QUEENS
10319,14:35:00,November,Tuesday,ASSAULT,1,Y,Y,(null),23,MALE,BLACK,QUEENS
10320,22:30:00,November,Friday,MURDER,10,N,Y,(null),26,MALE,WHITE HISPANIC,QUEENS
10321,7:05:00,November,Tuesday,CPW,5,N,Y,(null),41,MALE,WHITE,QUEENS
10322,20:36:00,November,Wednesday,ROBBERY,24,N,Y,(null),14,MALE,BLACK,QUEENS
10323,20:36:00,November,Wednesday,ROBBERY,24,N,Y,(null),16,MALE,BLACK,QUEENS
10324,20:36:00,November,Wednesday,ROBBERY,24,N,Y,(null),15,MALE,BLACK,QUEENS
10325,0:55:00,December,Tuesday,CRIMINAL TRESPASS,9,Y,N,(null),23,MALE,WHITE HISPANIC,QUEENS
10326,18:30:00,December,Thursday,CRIMINAL POSSESSION OF CONTROLLED SUBSTANCE,10,Y,Y,(null),33,MALE,WHITE HISPANIC,QUEENS
10327,18:30:00,December,Thursday,UNAUTHORIZED USE OF A VEHICLE,10,N,Y,(null),38,MALE,WHITE HISPANIC,QUEENS
10328,18:30:00,December,Thursday,UNAUTHORIZED USE OF A VEHICLE,10,N,N,(null),37,MALE,WHITE HISPANIC,QUEENS
10329,18:30:00,December,Thursday,UNAUTHORIZED USE OF A VEHICLE,10,N,N,(null),28,MALE,WHITE HISPANIC,QUEENS
10330,1:15:00,December,Friday,CRIMINAL SALE OF CONTROLLED SUBSTANCE,1,Y,N,(null),23,MALE,WHITE HISPANIC,QUEENS
10331,1:15:00,December,Friday,CRIMINAL SALE OF CONTROLLED SUBSTANCE,1,Y,N,(null),32,MALE,(null),QUEENS
10332,6:14:00,September,Thursday,ASSAULT,9,Y,N,(null),27,MALE,WHITE HISPANIC,QUEENS
10333,16:08:00,December,Tuesday,GRAND LARCENY,5,Y,N,(null),15,MALE,WHITE HISPANIC,QUEENS
10334,6:30:00,December,Sunday,ROBBERY,30,Y,Y,(null),47,MALE,WHITE HISPANIC,QUEENS
10335,14:01:00,December,Saturday,ROBBERY,11,N,Y,(null),32,MALE,BLACK,QUEENS
10336,15:01:00,January,Tuesday,CRIMINAL TRESPASS,10,N,N,(null),40,MALE,WHITE,QUEENS
10337,0:35:00,January,Sunday,GRAND LARCENY AUTO,5,Y,N,(null),17,MALE,WHITE,QUEENS
10338,23:06:00,January,Wednesday,CRIMINAL TRESPASS,10,Y,N,(null),26,MALE,(null),QUEENS
10339,12:26:00,January,Thursday,CPW,5,Y,Y,(null),17,MALE,WHITE,QUEENS
10340,4:15:00,January,Friday,GRAND LARCENY AUTO,5,N,N,(null),25,MALE,WHITE,QUEENS
10341,23:05:00,January,Friday,PETIT LARCENY,10,N,N,(null),38,MALE,WHITE,QUEENS
10342,11:28:00,January,Saturday,ASSAULT,7,Y,Y,(null),36,MALE,BLACK,QUEENS
10343,8:35:00,February,Saturday,BURGLARY,15,N,N,(null),31,MALE,WHITE HISPANIC,QUEENS
10344,8:35:00,February,Saturday,BURGLARY,15,N,N,(null),26,MALE,BLACK HISPANIC,QUEENS
10345,2:15:00,February,Sunday,BURGLARY,40,Y,N,(null),25,MALE,WHITE,QUEENS
10346,18:20:00,February,Sunday,CPW,10,N,Y,(null),20,MALE,WHITE HISPANIC,QUEENS
10347,18:20:00,February,Sunday,CPW,10,N,Y,(null),22,MALE,WHITE HISPANIC,QUEENS
10348,16:30:00,March,Wednesday,PETIT LARCENY,5,Y,N,(null),20,MALE,ASIAN/PAC.ISL,QUEENS
10349,6:15:00,March,Tuesday,BURGLARY,23,Y,N,(null),20,MALE,WHITE,QUEENS
10350,6:15:00,March,Tuesday,BURGLARY,23,Y,N,(null),21,MALE,WHITE HISPANIC,QUEENS
10351,18:40:00,March,Thursday,CPW,5,N,N,(null),19,FEMALE,WHITE,QUEENS
10352,3:25:00,April,Thursday,ROBBERY,25,Y,N,(null),35,MALE,WHITE,QUEENS
10353,3:25:00,April,Thursday,ROBBERY,25,Y,N,(null),27,MALE,WHITE,QUEENS
10354,5:05:00,April,Sunday,CPW,10,N,Y,(null),39,MALE,WHITE,QUEENS
10355,20:40:00,April,Friday,CRIMINAL POSSESSION OF CONTROLLED SUBSTANCE,6,Y,Y,(null),19,MALE,BLACK,QUEENS
10356,22:53:00,April,Sunday,ASSAULT,10,N,Y,(null),27,MALE,WHITE HISPANIC,QUEENS
10357,12:05:00,May,Thursday,ASSAULT,25,N,Y,(null),19,MALE,BLACK HISPANIC,QUEENS
10358,12:06:00,May,Thursday,ASSAULT,30,Y,Y,(null),20,MALE,WHITE HISPANIC,QUEENS
10359,22:10:00,May,Tuesday,CPW,10,Y,Y,(null),47,MALE,WHITE,QUEENS
10360,12:07:00,May,Thursday,CPW,25,N,Y,(null),26,MALE,WHITE,QUEENS
10361,13:58:00,May,Friday,ASSAULT,9,Y,Y,(null),15,MALE,BLACK,QUEENS
10362,0:30:00,June,Thursday,GRAND LARCENY AUTO,5,N,N,(null),18,MALE,WHITE HISPANIC,QUEENS
10363,17:30:00,June,Tuesday,BURGLARY,3,N,Y,(null),42,MALE,WHITE HISPANIC,QUEENS
10364,18:30:00,June,Tuesday,BURGLARY,3,N,N,(null),34,MALE,BLACK HISPANIC,QUEENS
10365,6:45:00,June,Thursday,BURGLARY,60,N,Y,(null),24,MALE,ASIAN/PAC.ISL,QUEENS
10366,13:45:00,July,Friday,BURGLARY,5,N,N,(null),18,MALE,BLACK,QUEENS
10367,17:50:00,July,Friday,GRAND LARCENY AUTO,10,N,N,(null),30,MALE,WHITE HISPANIC,QUEENS
10368,2:46:00,July,Saturday,ASSAULT,5,Y,N,(null),43,FEMALE,WHITE HISPANIC,QUEENS
10369,13:45:00,July,Friday,BURGLARY,5,N,N,(null),20,MALE,BLACK,QUEENS
10370,1:17:00,July,Wednesday,CRIMINAL MISCHIEF,3,N,N,(null),(null),MALE,WHITE HISPANIC,QUEENS
